iter	Logloss
443	0.07985821441
444	0.07983871412
445	0.07980200686
446	0.07976529806
447	0.0797431226
448	0.07971564595
449	0.07968708271
450	0.07964949945
451	0.07962069847
452	0.07959237698
453	0.07956434974
454	0.07955686733
455	0.07953647107
456	0.07952157933
457	0.07949925373
458	0.07946832448
459	0.07946076284
460	0.07944515533
461	0.07941637316
462	0.07940649871
463	0.07937109673
464	0.07935244405
465	0.07934452369
466	0.07931371969
467	0.07929488732
468	0.07927823338
469	0.0792315482
470	0.07919987284
471	0.07918222745
472	0.07915538171
473	0.07911734262
474	0.07909822835
475	0.07907301847
476	0.07904462204
477	0.07899864254
478	0.07898021619
479	0.07895564124
480	0.07891936226
481	0.0789037897
482	0.07888355574
483	0.07883971461
484	0.07880765208
485	0.07877312188
486	0.07875460336
487	0.07873038478
488	0.07869331463
489	0.07868487557
490	0.07867459171
491	0.07865813962
492	0.07864502639
493	0.07863364323
494	0.07860775191
495	0.07855096929
496	0.07853009094
497	0.0785047862
498	0.07849046378
499	0.07846157975
500	0.07844255282
501	0.07841741738
502	0.07838161908
503	0.07837151341
504	0.07835421218
505	0.07833029176
506	0.07827497362
507	0.07824391573
508	0.07819477913
509	0.07815413722
510	0.07811884578
511	0.07808780331
512	0.07802840496
513	0.07799223419
514	0.07795887564
515	0.07791658784
516	0.07789728864
517	0.07787127169
518	0.07784904856
519	0.07780652253
520	0.07776047254
521	0.07773177296
522	0.07770046354
523	0.07767201071
524	0.07764195398
525	0.07760852096
526	0.07757223672
527	0.07755156449
528	0.07752490543
529	0.07749922453
530	0.07748419985
531	0.07745795336
532	0.07743762365
533	0.07741246839
534	0.07739038454
535	0.0773708434
536	0.07732465502
537	0.07728942586
538	0.07723846895
539	0.07719710124
540	0.07716738253
541	0.0771148124
542	0.07708873598
543	0.07706435359
544	0.07702689573
545	0.07699936409
546	0.07696105633
547	0.07691946493
548	0.07685752834
549	0.07682940449
550	0.0767821463
551	0.07674731943
552	0.07672916626
553	0.07668682134
554	0.07665087842
555	0.07661998525
556	0.07658985623
557	0.07656781114
558	0.07653722146
559	0.07650214241
560	0.0764568719
561	0.07643736384
562	0.076395777
563	0.07635827652
564	0.07632884841
565	0.07628500888
566	0.07626875202
567	0.0762291163
568	0.07618154353
569	0.0761547483
570	0.07613099357
571	0.07609209545
572	0.07604923814
573	0.07600579217
574	0.07598183674
575	0.07597435455
576	0.0759626342
577	0.07595268226
578	0.07591528785
579	0.07587096021
580	0.07585133871
581	0.07580739487
582	0.07576063463
583	0.07571819988
584	0.0756777805
585	0.07564298527
586	0.07560820036
587	0.07558825524
588	0.07554931451
589	0.07550199111
590	0.07548763524
591	0.07547552704
592	0.07545018133
593	0.07542530123
594	0.0754081399
595	0.07535991391
596	0.07533754694
597	0.07530752306
598	0.07527258101
599	0.07526384147
600	0.07525010176
601	0.07523874571
602	0.07521233153
603	0.07519615773
604	0.07518036304
605	0.07516689881
606	0.07513441415
607	0.07511383109
608	0.07509567662
609	0.07507503666
610	0.07506039773
611	0.07502551639
612	0.0749973252
613	0.07497922908
614	0.07496379171
615	0.07493681323
616	0.0748957059
617	0.07488230035
618	0.07486809833
619	0.07484664709
620	0.07481620571
621	0.07477812732
622	0.07476906816
623	0.074750692
624	0.07473204865
625	0.07470702682
626	0.07465388166
627	0.07464149418
628	0.07462211196
629	0.07457425971
630	0.07455605735
631	0.07454643285
632	0.07451628996
633	0.07448006242
634	0.07446174314
635	0.07444143189
636	0.07439252089
637	0.0743477163
638	0.07432019234
639	0.07428116993
640	0.07424681916
641	0.07422688738
642	0.07421990086
643	0.07419219069
644	0.07418090595
645	0.07416682286
646	0.07414368836
647	0.07412783522
648	0.07410431944
649	0.0740952297
650	0.07403907224
651	0.07400140482
652	0.07396350765
653	0.07393798781
654	0.07392944584
655	0.07390681839
656	0.07387092477
657	0.07385950207
658	0.07384148307
659	0.07379579421
660	0.07377742292
661	0.07376836942
662	0.07373152973
663	0.0736899725
664	0.07365416592
665	0.07362886018
666	0.07361190516
667	0.07359716113
668	0.07357302969
669	0.07354997897
670	0.07351053269
671	0.0734787772
672	0.07345339419
673	0.07343008647
674	0.07341805118
675	0.07339139129
676	0.0733798507
677	0.07335313602
678	0.07331371244
679	0.07329724129
680	0.07327262439
681	0.07321200863
682	0.07318035885
683	0.07315905124
684	0.07315221867
685	0.07309760625
686	0.07305406041
687	0.07303768264
688	0.0729929395
689	0.07295786549
690	0.07291737755
691	0.07287951967
692	0.07285352008
693	0.07281570101
694	0.07279504932
695	0.07278872033
696	0.07277377885
697	0.07276781656
698	0.07275596501
699	0.07273865701
700	0.07272366936
701	0.07271587752
702	0.07271101752
703	0.07268859564
704	0.07267035783
705	0.07265031942
706	0.07262304297
707	0.07260339071
708	0.07257065103
709	0.07254790327
710	0.07250864994
711	0.07249608671
712	0.07246860018
713	0.07246438654
714	0.0724383687
715	0.07240382953
716	0.07237696906
717	0.07236749096
718	0.07234323613
719	0.07231232821
720	0.0722932562
721	0.07225969497
722	0.07223353781
723	0.0721996551
724	0.07217655038
725	0.07215890412
726	0.07212884173
727	0.07210604313
728	0.07209438389
729	0.07207123334
730	0.07203197386
731	0.07200488055
732	0.07198803003
733	0.07196922813
734	0.07195055235
735	0.07191592482
736	0.07189673175
737	0.07187964103
738	0.07187384997
739	0.07183279475
740	0.07181759161
741	0.07178819134
742	0.07176486149
743	0.07174686269
744	0.07171656908
745	0.07170016571
746	0.07168094934
747	0.07164267206
748	0.07160774009
749	0.0715990064
750	0.07157422751
751	0.07155411511
752	0.07152291641
753	0.07150212982
754	0.07145684211
755	0.07143225464
756	0.07141513094
757	0.0713875239
758	0.07136015573
759	0.07133866084
760	0.0713221808
761	0.07129702503
762	0.07129164137
763	0.07125791179
764	0.07123084506
765	0.07121797124
766	0.07118709966
767	0.07117306995
768	0.07116184218
769	0.07112471841
770	0.07108989966
771	0.07106118504
772	0.07104918872
773	0.07100028596
774	0.07098701753
775	0.07095653224
776	0.07094833454
777	0.07093755715
778	0.07090444932
779	0.07088008961
780	0.07085753877
781	0.07083518605
782	0.07080548409
783	0.07077721533
784	0.07074533735
785	0.07071578852
786	0.0706819727
787	0.07064950074
788	0.07062680819
789	0.07060239496
790	0.07057575559
791	0.07054370797
792	0.07050418142
793	0.07047925559
794	0.07044819671
795	0.07041665798
796	0.07038027938
797	0.07034747198
798	0.07030642692
799	0.07028903495
800	0.07025253279
801	0.07021951596
802	0.07018045479
803	0.0701496885
804	0.07012317974
805	0.07011950807
806	0.07010210199
807	0.07008690052
808	0.07005700217
809	0.07001603053
810	0.06998896038
811	0.06997989977
812	0.06995321763
813	0.06992277003
814	0.06989504926
815	0.06985337572
816	0.06982336228
817	0.06981252109
818	0.0697823107
819	0.06977884857
820	0.06976610111
821	0.06973787775
822	0.06971245424
823	0.06969697908
824	0.06965915719
825	0.06963287632
826	0.06960088038
827	0.06959760133
828	0.06958034222
829	0.06956285445
830	0.06955279259
831	0.06954019929
832	0.06951192312
833	0.06950015092
834	0.06948526024
835	0.06946497518
836	0.0694307843
837	0.06941045637
838	0.06938953333
839	0.06937162555
840	0.06933712602
841	0.06931748828
842	0.06930967842
843	0.06929880858
844	0.06928577432
845	0.06927444842
846	0.06922089297
847	0.06920232362
848	0.06919400236
849	0.0691704132
850	0.06914022597
851	0.06911627237
852	0.06909583253
853	0.06906223666
854	0.06903667406
855	0.06901208941
856	0.0690022057
857	0.06898202478
858	0.06897028946
859	0.06896345525
860	0.0689543158
861	0.06892226841
862	0.06891206997
863	0.06890390909
864	0.06887821895
865	0.06886378434
866	0.06884560217
867	0.06884104929
868	0.06879756329
869	0.06876958919
870	0.06874092164
871	0.06872700777
872	0.06871004825
873	0.06870256886
874	0.06867199303
875	0.06863415704
876	0.068623133
877	0.06860650592
878	0.06859915649
879	0.06855876289
880	0.06854691739
881	0.06852545635
882	0.06850301271
883	0.06847801314
884	0.06844420351
885	0.06841505218
886	0.06840861787
887	0.06838691611
888	0.06836280126
889	0.06834886752
890	0.06832424498
891	0.06830707822
892	0.06830271208
893	0.06828092154
894	0.06827204447
895	0.06825622374
896	0.06821669218
897	0.06819702409
898	0.06818683215
899	0.06816010722
900	0.06813762361
901	0.06810780376
902	0.06808692431
903	0.06806874419
904	0.06803971356
905	0.06802443332
906	0.06800974598
907	0.06797788483
908	0.06795919655
909	0.06794000292
910	0.06793177861
911	0.06789875409
912	0.0678623306
913	0.06782391777
914	0.06779972019
915	0.06776993436
916	0.06775811376
917	0.06773112226
918	0.06772339878
919	0.06769340125
920	0.06766865931
921	0.06765582115
922	0.06763042112
923	0.0676153218
924	0.06759007944
925	0.06756472387
926	0.06753630522
927	0.06752667554
928	0.06751645014
929	0.06750213938
930	0.06747626998
931	0.06745874727
932	0.06744465353
933	0.06742558994
934	0.06740738054
935	0.0673846876
936	0.06736027695
937	0.06733633381
938	0.06732768774
939	0.06731227241
940	0.06729018942
941	0.0672585359
942	0.06723290721
943	0.0672018227
944	0.06717631768
945	0.06714902096
946	0.06712831364
947	0.06710268886
948	0.0670869239
949	0.06707236706
950	0.06704409777
951	0.06702884385
952	0.06700696178
953	0.06698594517
954	0.06696828231
955	0.06695753816
956	0.06693506765
957	0.06691912068
958	0.06690027491
959	0.06689737409
960	0.06686066466
961	0.06683864957
962	0.06682692536
963	0.06680421061
964	0.06679215386
965	0.06677701794
966	0.06675391026
967	0.06672719785
968	0.06669249706
969	0.06668072206
970	0.066670313
971	0.06663848315
972	0.06661739897
973	0.06660429817
974	0.06658822522
975	0.06657331303
976	0.06656577144
977	0.0665546549
978	0.06653631049
979	0.06650964844
980	0.06649048347
981	0.06646308724
982	0.06645201307
983	0.06642605614
984	0.06639696519
985	0.06637727392
986	0.06635424891
987	0.06633359131
988	0.06630606893
989	0.06630210378
990	0.06628193006
991	0.06625647502
992	0.0662284332
993	0.06619886829
994	0.0661816707
995	0.06616212116
996	0.06615284962
997	0.06614087901
998	0.06612023085
999	0.06610450604
